代號,名稱,EPS,DividendYield,CashDividend,StockDividend
8929,富堡,2.13,4.8149999999999995,1.472,
1591,駿吉-KY,1.333,,,
2368,金像電,-0.37100000000000005,,,
5452,佶優,0.44299999999999995,1.9387499999999998,0.24375000000000002,
5601,台聯櫃,0.36,1.439,0.347,
3294,英濟,0.129,,,
4526,東台,1.113,3.8825,0.9750000000000001,
8059,凱碩,-0.06100000000000001,,,
3287,廣寰科,-0.09200000000000004,,,
3356,奇偶,4.439,5.842499999999999,5.5337499999999995,0.8414285714285714
3701,大眾控,-1.059,,,
4989,榮科,-0.29999999999999993,,,
5272,笙科,1.844,4.913333333333333,1.9728571428571429,
3066,李洲,-0.914,,,
4114,健喬,0.46699999999999997,0.5655555555555556,0.17444444444444449,0.8500000000000001
8176,智捷,0.34500000000000003,,,
2323,中環,-0.7620000000000001,,,
2515,中工,0.246,2.0829999999999997,0.16099999999999998,
2908,特力,1.069,4.395000000000001,0.9470000000000001,
3024,憶聲,-0.21200000000000002,,,
6212,理銘,1.1229999999999998,,,
5258,虹堡,2.009,3.504285714285714,0.8375,0.8333333333333334
6133,金橋,-0.007000000000000029,3.1299999999999994,0.2983333333333334,
2024,志聯,0.586,6.908000000000001,0.6199999999999999,
2466,冠西電,-0.335,,,
3095,及成,-2.341,,,
3288,點晶,-0.8570000000000002,,,
3346,麗清,1.374,2.991428571428571,1.075,
4545,銘鈺,3.4299999999999997,3.5399999999999996,2.552857142857143,
5523,豐謙,-0.231,,,
6103,合邦,-0.492,,,
6418,詠昇,538.338,5.25,1.0785714285714285,
1414,東和,0.9470000000000001,3.84125,0.3,
3285,微端,0.9190000000000002,5.1979999999999995,0.9360000000000002,
3290,東浦,0.8130000000000001,4.598333333333333,0.7666666666666666,
1435,中福,0.27599999999999997,,,
1531,高林股,1.15,5.133,1.0,
3062,建漢,0.8039999999999999,3.172,0.728,
6674,鋐寶科技,3.045,,,
1236,宏亞,0.9550000000000001,3.2849999999999993,0.7,
2516,新建,0.30699999999999994,3.251428571428572,0.24285714285714288,
2605,新興,1.702,5.119,1.285,
3207,耀勝,-0.6779999999999999,,,
1784,訊聯,0.3330000000000001,,,
1810,和成,0.322,,,
9962,有益,0.644,5.664,0.6399999999999999,
3687,歐買尬,-1.1869999999999998,,,
3703,欣陸,0.692,,,
4533,協易機,0.798,4.513333333333333,0.5399999999999999,
4746,台耀,2.146,3.086,1.8679999999999999,
1108,幸福,0.29599999999999993,,,
2029,盛餘,1.153,4.506000000000001,0.9799999999999999,
3055,蔚華科,0.8799999999999999,4.914,0.8979999999999999,
4161,聿新科,0.41400000000000003,,,
4967,十銓,0.701,3.0780000000000003,0.39,
1217,愛之味,0.036000000000000004,,,
2543,皇昌,0.31999999999999995,,,
6603,富強鑫,0.725,3.1166666666666667,0.3888888888888889,0.3888888888888889
9955,佳龍,-0.075,,,
2388,威盛,-1.592,,,
5014,建錩,0.26199999999999996,2.9133333333333336,0.21666666666666667,
6021,大慶證,0.294,,,
6625,必應,1.4416666666666667,,,
1734,杏輝,0.585,1.4120000000000001,0.43500000000000005,
2331,精英,0.724,15.845999999999998,2.5940000000000003,
2431,聯昌,0.20999999999999996,,,
2505,國揚,0.5770000000000001,2.072,0.298,
4804,大略-KY,1.50125,,,
6134,萬旭,-1.165,,,
6140,訊達,0.07599999999999998,,,
6152,百一,0.522,7.0,1.502,
6199,天品,-0.281,,,
6441,廣錠,4.18375,5.136666666666666,2.7399999999999998,
6516,勤崴國際,1.0942857142857143,,0.154,1.918
5531,鄉林,1.3350000000000002,,,1.5833333333333333
6168,宏齊,0.12300000000000003,,,
1110,東泥,0.143,0.9299999999999999,0.13999999999999999,
1440,南紡,0.525,2.743,0.35500000000000004,
1444,力麗,0.5599999999999999,,,
1517,利奇,0.6900000000000001,4.019,0.485,
4502,健信,0.623,,,
9919,康那香,0.10900000000000003,2.717,0.375,
1587,吉茂,1.004,3.6677777777777774,0.8940000000000001,
2069,運錩,0.9649999999999999,,1.416,
4133,亞諾法,1.091,2.6839999999999997,1.1300000000000001,
1324,地球,0.587,3.8370000000000006,0.5,
1710,東聯,1.048,4.734999999999999,1.37,
2035,唐榮,-0.20700000000000002,,,
2387,精元,1.222,2.846,0.582,
2399,映泰,0.409,8.254,1.114,
2545,皇翔,3.907,7.685,3.15,
3016,嘉晶,0.15199999999999997,,,
3504,揚明光,1.517,3.6214285714285714,2.424285714285714,
3516,亞帝歐,-1.4620000000000002,,,
6101,寬魚國際,-0.475,,,
6171,亞銳士,0.158,,,
6233,旺玖,-0.6190000000000001,,,
6465,威潤,2.0157142857142856,2.3080000000000003,1.436,
8087,華鎂鑫,-0.19699999999999998,,,
2109,華豐,0.008999999999999985,,,
2230,泰茂,0.386,3.275,0.51875,
2401,凌陽,-0.087,4.984,0.6100000000000001,
3054,立萬利,0.462,,,
3609,東林,-0.3790000000000001,,,
4909,新復興,2.071,5.013999999999999,1.47,
6283,淳安,-0.763,,,
8042,金山電,3.9300000000000006,7.296000000000001,3.088,
1443,立益,-0.922,,,
1714,和桐,0.523,,,0.9200000000000002
2417,圓剛,0.353,4.134,0.8870000000000001,
2603,長榮,0.29200000000000004,,,
2718,晶悅,0.746,,,
6174,安碁,0.685,5.153333333333333,0.7277777777777777,
6241,易通展,0.372,,,
2014,中鴻,-0.039999999999999994,,,
2305,全友,0.325,,,
2314,台揚,-1.044,,,
2358,廷鑫,-0.694,,,
2405,浩鑫,-0.10999999999999999,,,
2489,瑞軒,1.1420000000000001,10.36625,1.9700000000000002,
2497,怡利電,1.27,3.7600000000000007,1.52,
6405,悅城,3.281111111111111,,,
1446,宏和,0.09600000000000002,1.28375,0.3,
2302,麗正,-0.051000000000000004,,,
4924,欣厚-KY,-0.35800000000000015,,,
4167,展旺,-1.3666666666666667,,,
1721,三晃,0.16099999999999998,,,
2702,華園,0.507,0.9337499999999999,0.1725,0.5
5381,合正,-0.9970000000000001,,,
5521,工信,0.07700000000000001,,,
6225,天瀚,-1.473,,,
3438,類比科,1.225,5.401428571428572,1.582857142857143,
8068,全達,-0.19699999999999998,,,
1438,裕豐,0.62,,,
3058,立德,0.599,6.9175,0.9075,
1313,聯成,0.766,4.555999999999999,0.6679999999999999,
2457,飛宏,0.933,7.0683333333333325,2.04,
2736,高野,2.58,1.5683333333333334,0.6666666666666666,
6160,欣技,0.8699999999999999,5.567499999999999,1.3624999999999998,
3313,斐成,-0.4880000000000001,,,
2712,遠雄來,0.5066666666666667,2.155,0.5683333333333332,
3362,先進光,0.391,,,
5328,華容,0.099,,,
5603,陸海,0.618,6.082,0.8,
4513,福裕,0.13599999999999998,,,
5426,振發,0.743,7.41625,0.9837499999999999,
2061,風青,-0.2720000000000001,,,
2913,農林,0.6569999999999999,3.1033333333333335,0.48333333333333334,
3027,盛達,-0.065,1.7374999999999998,0.2575,
5464,霖宏,0.8859999999999999,7.4825,1.42125,
6129,普誠,0.0009999999999999788,,,
8937,合騏,-0.133,,,
1905,華紙,0.796,3.9219999999999997,0.38,
2610,華航,0.255,,,
8421,旭源,0.368,,,
3623,富晶通,1.433,9.158333333333333,3.2516666666666665,
4406,新昕纖,-0.050000000000000024,,,
5202,力新,-0.21700000000000003,,,
8101,華冠,-0.563,,,
1809,中釉,0.514,2.5040000000000004,0.325,
1815,富喬,0.7230000000000001,2.67,0.39166666666666666,
3311,閎暉,1.3820000000000001,7.034285714285715,3.1299999999999994,0.094
4534,慶騰,0.46399999999999997,,,
2506,太設,0.604,1.4575,0.17750000000000005,
2530,華建,0.5640000000000001,,,
4131,晶宇,-0.5750000000000001,,,
1423,利華,-0.127,,,
2444,兆勁,-0.125,,,
4510,高鋒,0.7230000000000001,4.42375,0.65,
6512,啟發電,1.8833333333333335,,1.666,
8940,新天地,0.257,,,
1459,聯發,0.312,4.078333333333333,0.395,
2440,太空梭,-0.21100000000000002,,,
3631,晟楠,0.5050000000000001,,,
2009,第一銅,0.051000000000000004,,,
3372,典範,-0.6490000000000001,,,
6442,光聖,2.1588888888888884,5.272,2.1333333333333333,
8147,正淩,1.752,4.031428571428572,1.1322222222222225,0.45999999999999996
8289,泰藝,0.517,4.2316666666666665,0.49499999999999994,
1447,力鵬,0.22800000000000004,,,0.7
3149,正達,-2.496,,,
5276,達輝-KY,1.03625,7.7,1.442,
6118,建達,0.029000000000000005,2.1060000000000003,0.25,
6120,達運,0.647,2.982,0.406,
8429,金麗-KY,5.218,2.86875,1.8312499999999998,0.858
1445,大宇,0.3,4.178,0.35,
2364,倫飛,-0.8480000000000001,,,
1616,億泰,-0.23899999999999996,,,
3221,台嘉碩,0.5509999999999999,3.942,0.703,
8411,福貞-KY,3.2849999999999993,1.4455555555555555,0.56,
1451,年興,1.3079999999999998,6.15,1.485,
2465,麗臺,-0.651,,,
4109,加捷生醫,-0.11599999999999999,1.004,0.23399999999999999,0.4724999999999999
5210,寶碩,-0.035999999999999976,,,
2485,兆赫,1.571,4.6530000000000005,1.57,
2528,皇普,-0.09700000000000003,,,
4530,宏易,-1.001,,,
5302,太欣,-0.339,,,
3202,樺晟,-0.651,,,
3666,光耀,0.06000000000000005,5.263333333333334,1.18,
5304,鼎創達,-0.3380000000000001,,,
5314,世紀,-0.46900000000000014,,,
4157,太景*-KY,-0.34625,,,
2363,矽統,-0.5549999999999999,,,
3490,單井,2.243,2.1966666666666668,1.0266666666666666,
4903,聯光通,0.099,,,
4911,德英,-0.22000000000000003,,,
8024,佑華,0.41,4.732000000000001,0.694,
8080,永利聯合,-0.583,,,
2724,富驛-KY,-1.964,,,0.506
5488,松普,-0.547,,,
5703,亞都,0.376,1.62625,0.375,
8105,凌巨,-0.19399999999999998,,,
9944,新麗,0.512,1.3411111111111111,0.30777777777777776,
1453,大將,0.11800000000000002,,,
9949,琉園,-0.06400000000000003,2.936666666666667,0.6283333333333333,
5344,立衛,-0.19599999999999998,,,
1455,集盛,0.292,2.68,0.25,
1802,台玻,-0.038999999999999965,0.9339999999999999,0.29,
2017,官田鋼,-0.04800000000000002,,,
8047,星雲,0.348,2.4499999999999997,0.2785714285714285,
8011,台通,1.327,4.106,1.4833333333333334,
8038,長園科,-1.135,,,
8409,商之器,-0.8230000000000001,,,
3051,力特,-0.736,,,
3089,元炬,-1.689,,,
6165,捷泰,-0.9279999999999999,,,
6236,康呈,-0.889,,,
1460,宏遠,0.15199999999999997,,,
3268,海德威,0.332,,,
1718,中纖,0.528,,,
4128,中天,0.06900000000000002,,,
6264,富裔,-0.33599999999999997,,,
8033,雷虎,-1.145,,,
8121,越峰,0.11800000000000006,,,
3419,譁裕,-0.3450000000000001,,,
4419,元勝,-0.788,,,
6164,華興,0.48900000000000005,4.406000000000001,0.5630000000000001,
6431,光麗-KY,-1.05,,,
6443,元晶,-0.19857142857142865,,,
3067,全域,-0.30099999999999993,,,
3698,隆達,0.5269999999999999,,,
6130,星寶國際,0.825,,,
6237,驊訊,0.021999999999999985,2.31375,0.5237499999999999,
6593,台灣銘板,1.2433333333333334,,,
2008,高興昌,0.396,,,
3162,精確,-0.7929999999999999,,,
2025,千興,-0.583,,,
3230,錦明,-1.2109999999999999,,,
3390,旭軟,1.826,7.01,1.8770000000000002,
3545,敦泰,1.2710000000000001,3.0900000000000003,1.0879999999999999,
4540,全球傳動,0.5714285714285714,,,
6131,鈞泰,-0.857,3.942,0.5879999999999999,
3284,太普高,0.658,,,
2538,基泰,1.3179999999999998,7.513000000000001,1.1010000000000002,
3228,金麗科,-1.011,,,
4113,聯上,1.832,4.803749999999999,0.7337499999999999,
1903,士紙,-0.738,,,
6113,亞矽,-0.376,,,
1449,佳和,-0.899,,,
6209,今國光,0.371,,,
2611,志信,0.34199999999999997,,,
4123,晟德,0.47800000000000004,,,1.293
4188,安克,-1.14125,,,
1416,廣豐,1.0560000000000003,8.675714285714285,1.4728571428571429,
1584,精剛,-0.5110000000000001,,,
2023,燁輝,0.12999999999999998,,,
5011,久陽,0.6759999999999999,4.901666666666666,1.0683333333333334,
1467,南緯,0.284,,,
1213,大飲,-0.03599999999999999,,,
3694,海華,-0.48500000000000004,,,
5701,劍湖山,-1.2179999999999995,,,
3713,新晶投控,-0.77,,,
6287,元隆,-1.6420000000000001,,,
2321,東訊,-0.8219999999999998,,,
2332,友訊,-0.04499999999999995,5.343999999999999,1.084,
3011,今皓,-0.4779999999999999,,,
8374,羅昇,0.923,2.9219999999999997,1.02,
2461,光群雷,0.522,3.321428571428572,0.5385714285714286,
8443,阿瘦,2.149,4.998571428571429,1.2485714285714287,
4976,佳凌,0.391,,,
2064,晉椿,0.8744444444444445,6.947500000000001,1.2249999999999999,
5906,台南-KY,-2.4610000000000007,,,
2390,云辰,-0.312,,,
3712,永崴投控,0.29,,,
5355,佳總,0.06799999999999998,,,
3297,杭特,0.7769999999999999,5.314444444444445,1.268888888888889,
2438,翔耀,-0.6580000000000001,,,
6243,迅杰,-0.8559999999999999,,,
2537,聯上發,0.8619999999999999,,,
3322,建舜電,-0.907,,,
1466,聚隆,0.598,3.436,0.6539999999999999,
3276,宇環,-0.11700000000000003,,,
2486,一詮,-0.19,,,
4142,國光生,-2.238,,,
8085,福華,-0.8110000000000002,,,
8092,建暐,-0.304,,,
1805,寶徠,-0.06600000000000002,,,
4729,熒茂,-1.2109999999999999,,,
5205,中茂,-2.7140000000000004,,,
9928,中視,-1.3259999999999998,,,
2936,客思達-KY,2.388333333333333,,,
3308,聯德,-0.649,,,
4562,穎漢,2.3249999999999997,,,
1316,上曜,-0.667,,,
5348,系通,-1.0030000000000001,,,
3086,華義,-1.187,,,
3252,海灣,1.4419999999999997,,,
5324,士開,1.306,,,
1806,冠軍,0.21500000000000002,,,
9906,欣巴巴,2.218,,,
1796,金穎生技,0.37399999999999994,,,
4306,炎洲,0.889,3.1550000000000002,0.5339999999999999,1.186
8027,鈦昇,-0.06625000000000003,,,
8291,尚茂,-0.6770000000000002,,,
4127,天良,-0.39899999999999997,,,
4960,誠美材,1.5050000000000001,6.146666666666667,1.425,
6144,得利影,-0.417,,,
6228,全譜,-1.046,,,
3115,寶島極,-0.144,,,
4108,懷特,-1.2529999999999997,,,
8277,商丞,-1.5610000000000002,,,
4609,唐鋒,-0.44499999999999995,,,
8201,無敵,-2.116,,,
6198,凌泰,-1.032,,,
8932,宏大,-0.024000000000000028,,,
6247,淇譽電,-0.20400000000000001,,,
8418,捷必勝-KY,-0.49800000000000005,2.25,0.64,
2460,建通,0.1820000000000001,,,
3122,笙泉,0.32399999999999995,4.347777777777778,0.5211111111111111,
5351,鈺創,-0.712,,,
6482,弘煜科,1.1942857142857142,,,
8072,陞泰,3.065,8.779,5.093,
8450,霹靂,2.606666666666667,,2.512,
4304,勝昱,-1.2499999999999998,,,
3672,康聯訊,0.7229999999999999,4.394,1.0033333333333332,
2007,燁興,-0.6910000000000001,,,
2380,虹光,-1.029,,,
3642,駿熠電,-0.788,4.864,1.0150000000000001,
3339,泰谷,-2.106,,,
2067,嘉鋼,-0.02333333333333328,,,
4956,光鋐,0.584,2.7359999999999998,0.5980000000000001,
5608,四維航,-0.09999999999999978,7.213333333333334,1.835,
6142,友勁,-0.28500000000000003,,,
1475,本盟,-2.434,,,
4743,合一,-0.05299999999999999,,,
6169,昱泉,-2.146,,,
5529,志嘉,0.624,,,
3710,連展投控,-0.91,,,
4414,如興,-0.48100000000000004,,,
8093,保銳,-0.731,,,
2734,易飛網,-0.34199999999999997,,,
9950,萬國通,0.28200000000000014,4.908571428571428,1.002857142857143,
1528,恩德,0.23500000000000004,3.46,0.41500000000000004,
2038,海光,-0.23699999999999993,,,
8054,安國,1.325,6.083,1.6960000000000002,
2374,佳能,1.323,9.922,2.54,
3437,榮創,1.5988888888888888,4.044,1.1666666666666667,
2102,泰豐,0.26700000000000007,0.7825000000000001,0.13125000000000003,0.5071428571428571
4432,銘旺實,2.851,5.4775,2.5100000000000002,
2369,菱生,0.35700000000000004,4.4479999999999995,0.596,
2413,環科,-0.3980000000000001,,,
3555,重鵬,-2.1879999999999997,,,
5251,天鉞電,2.153,6.468571428571429,2.0625,
9929,秋雨,-0.8039999999999999,,,
3259,鑫創,-1.658,,,
5484,慧友,-0.652,,,
5264,鎧勝-KY,7.466000000000001,4.671428571428572,4.671428571428572,
6289,華上,-1.2910000000000001,,,
8933,愛地雅,0.30999999999999994,2.025,0.25750000000000006,0.44399999999999995
6127,九豪,-0.277,,,
6573,虹揚-KY,0.7749999999999999,,,
3224,三顧,-0.48500000000000004,,,
1781,合世,-0.471,,,
3379,彬台,1.27,5.071666666666666,1.4166666666666667,0.6166666666666667
3229,晟鈦,-0.556,,,
6291,沛亨,-1.6439999999999997,,,
2022,聚亨,-0.496,,,
2609,陽明,-1.4770000000000005,,,
3041,揚智,0.4800000000000001,6.296666666666667,1.9000000000000001,
8067,志旭,-0.866,,,
3523,迎輝,-2.7909999999999995,,,
6117,迎廣,-0.30999999999999994,1.9800000000000002,0.27499999999999997,
4726,永昕,-1.438,,,
3686,達能,-1.549,,,
2349,錸德,-1.183,,,
3481,群創,-1.0759999999999998,3.2483333333333335,0.335,
3682,亞太電,-0.2509999999999999,,,
3465,進泰電子,-1.6350000000000002,,,
5349,先豐,1.359,5.59625,1.7262499999999998,
2911,麗嬰房,0.20999999999999996,,,
3176,基亞,-2.4059999999999997,,,
3494,誠研,-0.534,,,
8431,匯鑽科,-0.48100000000000015,,0.844,
8097,常珵,-1.222,,,
5309,系統電,-0.619,,,
2443,億麗,-1.13,,,
5364,力麗店,-0.417,,,
2409,友達,-0.9430000000000002,5.123333333333333,0.5933333333333334,
3057,喬鼎,-0.5069999999999998,,,
4979,華星光,0.7529999999999999,2.2166666666666663,0.9183333333333333,0.9179999999999999
6535,順藥,-2.3733333333333335,,,
5227,立凱-KY,-2.336,,,
6246,臺龍,-0.558,,,
3707,漢磊,-1.8983333333333334,,,
6240,松崗,-1.269,,,
1512,瑞利,-0.9510000000000002,,,
9912,偉聯,0.3869999999999999,,,
3552,同致,4.955000000000001,2.52,3.0344444444444445,
4154,康樂-KY,0.233,,,
4563,百德,1.9216666666666669,,,
3085,新零售,-1.3809999999999998,,,
6649,台生材,-2.0225,,,
3576,聯合再生,-2.162,,,
4147,中裕,-1.589,,,
5475,德宏,-1.0699999999999998,,,
3046,建碁,-1.6060000000000003,,,
1471,首利,-1.3599999999999999,,,
2204,中華,1.2489999999999999,4.507,1.225,
1337,再生-KY,3.5509999999999997,1.7442857142857144,1.3783333333333332,0.8685714285714285
3591,艾笛森,-0.13299999999999984,3.454285714285714,1.6271428571428572,
4934,太極,-1.1939999999999997,,,
6150,撼訊,-0.20600000000000004,,,
3664,安瑞-KY,-0.4499999999999999,,,
6244,茂迪,-2.066,,,
1799,易威,-2.9650000000000003,,,
3518,柏騰,-1.4509999999999998,4.23625,1.68125,
1506,正道,-0.6539999999999999,,,
3522,御頂,-0.25600000000000006,4.406666666666667,0.5833333333333334,
5481,新華,-1.1949999999999998,,,
6542,隆中,-0.0949999999999999,,,
2342,茂矽,-1.8649999999999998,,,
2924,東凌-KY,1.1059999999999999,2.8371428571428576,1.8785714285714283,
3593,力銘,-1.5369999999999997,,,
1538,正峰新,-1.558,,,
4141,龍燈-KY,1.605,,,
3060,銘異,2.153,4.903333333333333,2.7433333333333336,
4523,永彰,-0.07200000000000006,1.1811111111111108,0.3,
1340,勝悅-KY,5.599,2.1183333333333336,1.45,
4712,南璋,-1.401,,,
3632,研勤,-0.4919999999999998,1.062,0.42200000000000004,
2705,六福,-0.7040000000000003,,,
3018,同開,-0.33999999999999997,,,
6235,華孚,-0.09500000000000004,,,
2243,宏旭-KY,0.6616666666666666,,,
1432,大魯閣,0.6150000000000002,,,
1441,大東,-1.1650000000000003,,,
5301,寶得利,-2.4059999999999997,,,
3073,凱柏實業,-2.64,,,
4168,醣聯,-1.1966666666666663,,,
4416,三圓,5.026,4.452999999999999,4.28,
3383,新世紀,-1.9989999999999999,,,
3536,誠創,-2.141,,,
6425,易發,0.9249999999999999,6.666666666666667,2.365714285714286,
1258,其祥-KY,1.068,3.8885714285714283,1.17,
2434,統懋,-1.4840000000000002,,,
3508,位速,-1.1680000000000001,,,
5468,凱鈺,-1.645,,,
2448,晶電,-0.3200000000000001,2.605,1.5333333333333334,
5310,天剛,-0.04300000000000004,,,2.0
1592,英瑞-KY,1.2114285714285715,4.476,1.44,
4198,環瑞醫,-3.6442857142857146,,,
2424,隴華,-0.36600000000000016,,,
3205,佰研,0.617,,,
5383,金利,-0.9780000000000003,,,
8084,巨虹,-0.8,,,
3064,泰偉,-1.921,,,
6461,益得,-2.5,,,
4807,日成-KY,1.3057142857142856,,,
6446,藥華藥,-3.78875,,,
8476,台境,-0.5466666666666667,,,
6404,通訊-KY,0.10111111111111151,,,
2208,台船,-0.9960000000000002,4.517142857142857,0.8857142857142856,
6419,京晨科,0.8811111111111112,,,
1418,東華,-2.2060000000000004,,,
4944,兆遠,-2.582,,,
2429,銘旺科,-1.427,,,
6499,益安,-3.9187500000000006,,,
6547,高端疫苗,-3.027142857142857,,,
8444,綠河-KY,-0.22111111111111093,2.29,2.042857142857143,
3321,同泰,-0.48428571428571415,,,
3234,光環,0.24400000000000022,3.52375,1.57625,
3189,景碩,3.6950000000000003,3.846,2.83,
4192,杏國,-3.5187500000000003,,,
3607,谷崧,0.8959999999999999,6.970000000000001,2.8280000000000003,
4429,聚紡,0.06599999999999992,4.130000000000001,1.3625,
6576,逸達,-4.664285714285714,,,
6492,生華科,-3.9385714285714286,,,
6531,愛普,2.8200000000000003,,3.7449999999999997,
6589,台康生技,-2.963333333333333,,,
5345,天揚,-1.538,,,
4806,昇華,-2.0828571428571436,,,
2719,燦星旅,-1.0520000000000003,3.6339999999999995,0.8720000000000001,
4529,淳紳,-2.727,,,
3615,安可,0.018000000000000172,1.9419999999999997,0.9199999999999999,
3498,陽程,0.3780000000000001,2.8816666666666673,1.7633333333333336,
4725,信昌化,-0.7479999999999999,,,
4946,辣椒,-3.287,,,
4174,浩鼎,-5.183333333333334,,,
4950,牧東,-1.541,,,
2740,天蔥,-0.9099999999999999,,,
6497,亞獅康-KY,-7.708,,,
6541,泰福-KY,-6.745714285714286,,,
2498,宏達電,6.718000000000001,,,
4152,台微體,-10.846,,,
2201,裕隆,-1.8529999999999998,2.1670000000000003,0.72,
