代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
1533,車王電,2.1,0.83,0.49,0.24,1.26,2.43,0.67,2.4,0,2.21
3047,訊舟,0,0,5.14,4.76,5.58,5.49,1.01,0,1.26,0.5
00722B,群益15年IG電信債,3.56,2.96,,,,,,,,
00750B,凱基科技債10+,3.15,,,,,,,,,
4939,亞電,2.82,2.72,0,0,8.96,3.46,0.98,2.86,0.53,
6156,松上,2.77,2.59,3.79,1.83,0,0,0,0,0,0
00790B,FH次順位IG金融債,2.04,,,,,,,,,
00785B,富邦金融投等債,1.42,,,,,,,,,
2901,欣欣,1.61,1.63,1.44,1.95,1.59,1.17,1.12,0.98,0.97,1.05
6238,勝麗,4.63,4.93,2.7,2.94,0,0,0,0,0,0
4966,譜瑞-KY,2,2.84,1.51,1.55,2.26,0.95,1.46,1.58,0,
1710,東聯,8.33,6.78,0.63,2.16,4.77,4.37,3.72,5.75,6.32,4.52
4720,德淵,1.08,1.43,4.15,6.73,1.85,3.96,4.64,1.7,1.5,1.24
8443,阿瘦,3.86,2.34,2.14,8.5,7.9,2.64,7.61,,,
5386,青雲,1.62,2.56,4.06,2.28,0,2.8,0,0,0,0
00775B,新光投等債15+,1.43,,,,,,,,,
4764,雙鍵,7.32,3.78,3.03,,,,,,,
4551,智伸科,1.79,5.83,2.79,2.44,5.15,,,,,
00788B,元大10年IG電能債,1.63,,,,,,,,,
4971,IET-KY,1.55,3.64,1.82,2.44,1.06,1.4,1.57,,,
00839B,凱基醫療保健債,1.24,,,,,,,,,
6271,同欣電,3.83,5.58,4.38,5.45,7.82,6.42,3.62,3.89,5.46,2.33
8176,智捷,4.62,5.09,1.73,0,0,0,5.74,5.63,5.66,10.2
6199,天品,1.45,1.32,0,0,0,0,0,0,0,0
00747B,FH中國政策債,3.74,,,,,,,,,
1108,幸福,0,0,7.17,9.32,5.94,4.37,0,0,0,2.15
1902,台紙,1.75,1.85,0,0,0,0,0,5.48,6.7,0
3669,圓展,2.44,2.44,4.47,1,2.92,0.93,2.03,6.95,6.67,5.31
1599,宏佳騰,2.71,2.84,4.71,6.08,4.32,3.31,7.59,4.29,,
2316,楠梓電,2.85,0,0,25.3,5.67,5.69,1.56,0,0,0
00786B,元大10年IG銀行債,2.27,,,,,,,,,
8096,擎亞,0,2.07,0,0.58,0,0,10,8.81,3.06,3.48
8917,欣泰,4.07,3.09,2.61,2.05,2.04,2,3.41,2.55,3.45,3.73
6284,佳邦,2.1,1.58,1.63,4.93,4.48,1.06,0,2.91,8.86,1.65
3672,康聯訊,1.92,3.85,6.42,6.14,3.64,,,,,
00784B,富邦中國投等債,1.68,,,,,,,,,
3380,明泰,4.25,6.04,4.37,2.55,7.02,7.55,5.33,6.88,6.94,5.14
8171,天宇,0,0,0,0,0,0,0,7.77,3.68,
00748B,凱基中國債3-10,1.16,,,,,,,,,
6679,鈺太,0.9,,,,,,,,,
00848B,中信新興亞洲債,,,,,,,,,,
4130,健亞,1.2,2.82,1.03,1.24,0.74,0.44,0.78,0,0,0
00849B,中信EM主權債0-5,,,,,,,,,,
6510,精測,0.97,1.92,0.7,1.05,,,,,,
8929,富堡,2.93,6,3.49,2.36,5.38,6.6,4.22,6.06,7.11,4
3481,群創,0.72,8.23,0.81,1.72,7.04,0.97,0,0,0,0
01009T,王道圓滿R1,3.05,,,,,,,,,
6683,雍智科技,1.33,,,,,,,,,
2641,正德,0,0,0,0.84,2.41,1.2,2,2.22,,
00782B,國泰A級公用債,1.64,,,,,,,,,
00843B,台新中國政策債,,,,,,,,,,
00746B,富邦A級公司債,2.37,,,,,,,,,
3545,敦泰,2.19,1.91,2.12,2.08,0.91,5.19,1.57,2.06,9.91,2.96
4994,傳奇,0,0,0,0.37,1.41,0.59,0.75,0.72,0.21,
00844B,新光15年IG金融債,0.77,,,,,,,,,
4526,東台,1.78,0,2.46,3.75,4.37,3.88,3.72,5.45,5.04,2.39
00796B,中信中國債7-10,0.31,,,,,,,,,
2836,高雄銀,1.12,1.43,6.51,0.33,0.34,0.22,0.21,0,0.22,0
3450,聯鈞,4.44,4.57,5.02,5.04,3.49,4.23,2.53,6.03,9.98,2.67
1531,高林股,3.29,4.95,2.56,3.77,4.72,4.04,5.16,11.1,9.14,2.6
00759B,FH製藥債,4.22,,,,,,,,,
5274,信驊,1.88,2.55,1.67,1.69,2.08,2.03,3.27,,,
8454,富邦媒,3.1,4.26,3.68,3.61,3.97,1.04,,,,
00834B,第一金金融債10+,0.88,,,,,,,,,
6234,高僑,1.88,1.69,3.05,6.33,4.79,0.66,1.23,1.67,0,0
00723B,群益15年IG科技債,3.45,1.86,,,,,,,,
6715,嘉基,0.55,,,,,,,,,
3081,聯亞,1.62,2.23,2.08,3.35,2.02,,,,,
00774B,新光中國政金綠債,0.87,,,,,,,,,
4426,利勤,0.75,1.01,1.24,0.56,0.39,1.32,1.12,0.71,2.97,0.82
00789B,FH公司債A3,1.77,,,,,,,,,
4144,康聯-KY,1.83,3.73,2.89,2.96,6.57,5.05,3.86,5.17,0,
00721B,元大中國債3-5,3.43,1.18,,,,,,,,
00847B,中信美國市政債,1.85,,,,,,,,,
00755B,群益15年IG公用債,2.81,,,,,,,,,
00774C,新光中政金綠債+R,0.86,,,,,,,,,
3058,立德,2.84,0,5.61,4.67,5.86,4.12,11.2,3.29,12.1,8.49
00736,國泰新興市場,1.83,,,,,,,,,
3232,昱捷,1.28,0.54,0,1.98,4.84,0.71,0,0,0,0
2358,廷鑫,0,0,0,0,0,0,0,0,0,0
00754B,群益AAA-AA公司債,2.1,,,,,,,,,
00702,國泰標普低波高息,3.39,2.84,,,,,,,,
3055,蔚華科,3.26,3.02,3.27,5.79,6.69,1.58,2.64,2.87,15.2,4.82
7402,邑錡,3.04,0.8,0.87,3.14,0.12,,,,,
8478,東哥遊艇,4.54,4.83,0.69,0.16,,,,,,
00840B,凱基IG精選15+,0.99,,,,,,,,,
3178,公準,2.54,3.28,5.41,2.33,0.4,0,0,0,0,0
00799B,國泰A級醫療債,1.63,,,,,,,,,
00744B,國泰中國政金債5+,1.94,,,,,,,,,
8374,羅昇,2.22,2.64,0.35,0,0,1.46,1.15,7.02,1.08,3.9
6426,統新,0.88,2.05,1.73,2.54,4.09,2.36,,,,
00710B,FH彭博高收益債,5.23,4.95,0.52,,,,,,,
00761B,國泰A級公司債,2.32,,,,,,,,,
3218,大學光,1.85,4.77,4.33,4.82,4.29,3.08,0,1.51,0,0
00696B,富邦美債20年,3.15,1.84,,,,,,,,
6668,中揚光,1.1,2.18,,,,,,,,
00841B,凱基AAA-AA公司債,0.72,,,,,,,,,
8936,國統,0.49,0,0,2.81,5.94,2.9,2.71,6.73,0.83,0.7
3285,微端,7.29,2.52,5.73,4.63,2.77,1.03,6.21,6.1,11.8,3.9
2375,凱美,6.64,7.48,0,0,8.16,0.8,0,0,0,0
6171,亞銳士,0.88,2.7,1.9,2.94,0,0,0,1.13,0,0
00798B,國泰中企A級債7+,1.6,,,,,,,,,
00835B,第一金科技債10+,1.4,,,,,,,,,
2362,藍天,2.72,2.76,2.46,4.04,7.92,6.36,3.11,4.19,2.11,2.22
8906,花王,0.64,0,0,0,0,0,0,0,0,0
6158,禾昌,33.6,5.44,6.14,2.78,0,0,6.62,5.92,13,9.35
4968,立積,0.88,1.35,1.92,0.78,0,0,0,0,0,
1528,恩德,2.18,5,3.4,1.01,1.1,5.33,3.69,5.91,5.61,1.37
01004T,土銀富邦R2,2.63,3.04,3.35,2.96,3.1,3.01,2.86,2.74,3.24,3.94
6472,保瑞,2.11,0.45,1.16,0.92,0.5,,,,,
4538,大詠城,7.23,6.03,2.55,2.62,5,7.59,5.56,,,
2106,建大,3.27,4.11,5.33,4.53,4.65,2.82,2.56,3.6,3.64,3.67
6452,康友-KY,1.47,5.26,1.85,2.16,2.24,,,,,
00773B,中信優先金融債,2.02,,,,,,,,,
8937,合騏,0.76,0,0,1.04,1.95,0.87,0,0,0,0
00867B,新光A-BBB電信債,,,,,,,,,,
4545,銘鈺,1.38,2.02,5.09,4.72,5.33,2.7,,,,
2329,華泰,0,0,0,0,0,0,0,0,0,0
8046,南電,1.52,1.48,3.07,4.06,3.87,0,0,5.57,0.62,4.98
4707,磐亞,1.03,1,1.04,1.06,0,0,0,0,0,0.93
8463,潤泰材,1.58,3.16,6.29,5.78,4.7,,,,,
00694B,富邦美債1-3,1.91,1.54,,,,,,,,
8927,北基,1.2,0.64,0,0,0,0,0.09,3.07,0.38,1.64
4416,三圓,2.41,2.67,2.5,6.16,4.83,4.33,9.2,3.88,4.51,4.04
1569,濱川,0.97,4.82,1,0,0,0,0.92,4.5,1.4,4.84
5245,智晶,4.96,10.9,5.06,1.96,4.44,1.07,0,0,,
6237,驊訊,1.41,2.79,1.01,0.93,1.95,4.64,4.37,1.41,0,0
2613,中櫃,1.98,2.62,0.53,0.31,1.35,0.76,0,0,0,0
3645,達邁,2.83,3.4,1.43,1.57,6.12,1.11,4,3.46,1.84,
2425,承啟,4.91,0,0.96,1.52,1.66,1.02,1.11,0,0,0
9931,欣高,3.66,3.75,3.83,3.17,4.14,2.12,4.3,1.95,6.48,8.14
1762,中化生,3.38,2.19,2.05,5.55,1.27,2.91,2.92,2.84,3.86,3.79
00772B,中信高評級公司債,2.15,,,,,,,,,
6469,大樹,1.59,2.75,1.53,2.3,1.01,,,,,
3661,世芯-KY,0.65,1.55,0,1.52,1.92,0.2,0,0.49,2.88,
8040,九暘,0,0,0,0,0,0,0,0,9.6,0
4106,雃博,2.67,3.27,2.67,2.95,2.7,1.11,1.54,5.3,3.56,4.14
00860B,群益1-5年IG債,0.1,,,,,,,,,
9105,泰金寶-DR,3.02,3.91,3.08,4.05,2.45,2.5,4.78,5.34,5.28,2.07
9958,世紀鋼,0.42,0.46,1.42,4.15,1,7.31,1.7,0,2.56,0.99
5269,祥碩,1.83,1.2,1.24,1.11,1.4,0.73,6.57,0.28,,
5398,慕康生醫,0,0.63,0,0,0,0.39,0,0,0.83,2.3
3702A,大聯大甲特,,,,,,,,,,
00711B,FH彭博新興債,3.86,5,0.42,,,,,,,
00838B,永豐7-10年中國債,1.17,,,,,,,,,
00780B,國泰A級金融債,1.03,,,,,,,,,
8105,凌巨,0,2.05,1.05,0.63,0,0,0,0,0,0
01007T,兆豐國泰R2,2.49,4.38,3.27,2.92,2.8,2.79,2.59,2.71,3.43,3.39
6603,富強鑫,4.62,4.81,1.79,0.92,3.9,1.62,0.73,4.18,5.48,0
4935,茂林-KY,0.66,3.18,6.64,5.03,2.68,2.33,3.55,7.06,0,
1423,利華,0,0,0,0,0,0,0,0,0,0
1597,直得,1.06,1.29,1.15,1.52,1.86,0.46,0.62,1.94,,
1760,寶齡富錦,2.1,2.17,1.21,1.07,0.11,0,0,0,0,0
3685,元創精密,2.38,0.92,0,0,0,4.09,6.16,11.1,9.29,3.86
4760,勤凱,4.09,2.74,1.95,1.55,,,,,,
1446,宏和,0.79,1.26,1.4,1.68,1.38,1,1.02,1.74,0,0
3062,建漢,2.19,2.27,4.41,5.18,4.32,1.34,0.45,5.21,2.64,3.71
2888A,新光金甲特,,,,,,,,,,
2104,國際中橡,4.78,4.62,3.42,4.03,10.4,3.5,7.83,4.91,5.61,4.66
2509,全坤建,2.59,1.41,5.54,8.74,5.36,6.48,4.06,10.6,11.4,6.43
4129A,聯合甲特,,,,,,,,,,
4991,環宇-KY,1.73,1.86,1.12,0.37,0.32,0.17,0,,,
4561,健椿,4.08,1.51,0.71,,,,,,,
1734,杏輝,0.52,1.04,0.46,0.83,2.8,1.91,1.22,1.08,2.72,1.54
5706,鳳凰,3.99,8.49,5.81,8.23,3.91,6.98,5.2,4.57,0.79,3.19
3652,精聯,3.86,4.32,3.26,2.12,4.82,1.99,0,4.87,5.82,2.78
6538,倉和,0.48,4.28,12,3.53,,,,,,
2029,盛餘,1.28,9.16,8.52,2.94,6.99,5.67,1.56,5.95,1.86,1.13
2838,聯邦銀,0,4.17,4.86,4.47,2.79,0,0,0,0,0
4121,優盛,0.84,2.88,0,0,0,0,1.08,0,3.46,0
5201,凱衛,4,1.07,0,3.58,8.84,7.04,0.34,0,0,0
8072,陞泰,2.46,2.25,2.31,4.49,5.65,39.8,8.31,7.91,7.78,6.83
8076,伍豐,2.7,1.86,1.68,1.19,0.55,0.25,0.16,0.5,0,0.68
00778B,凱基金融債20+,2.32,,,,,,,,,
3221,台嘉碩,1.61,2.44,5.57,4.29,6.43,3.99,1.61,2.17,8.15,3.16
3680,家登,0.15,0.79,0.95,1.54,1.7,0.98,0.93,0.72,0.72,0.65
00853B,統一美債10年Aa-A,0.98,,,,,,,,,
6172,互億,0,0,0,0,0,0,0,0,0,0
00695B,富邦美債7-10,7.84,1.32,,,,,,,,
8104,錸寶,5.26,0.87,0.48,,,,,,,
4162,智擎,1.46,1.77,1.64,1.1,0.42,0,0,0,,
00765B,群益中國政金債,2.84,,,,,,,,,
1590,亞德客-KY,1.12,2.48,1,1.56,3.16,2.2,1.57,3.15,3.47,
1789,神隆,1.84,1.99,0.85,0.78,0.37,2.14,1.37,1.43,0.17,
4803,VHQ-KY,6.1,2.13,1.18,0.56,,,,,,
2722,夏都,0.8,1.33,1.37,1.18,1.08,1.52,1.67,1.19,1.27,0
00833B,第一金美債20+,1.05,,,,,,,,,
1589,永冠-KY,0,3.06,5.09,8.21,3.3,2.62,2.42,0.44,,
4114,健喬,0.82,0.73,0.77,0.57,0.55,0.46,0.52,0.26,0.41,0
00687B,國泰20年美債,2.47,2.32,0.99,,,,,,,
8455,大拓-KY,0.59,0.48,0.53,0.21,,,,,,
3591,艾笛森,2.26,0,0,2.43,1.81,1.61,2.34,8.06,6.02,1.91
00792B,群益A級公司債,1.93,,,,,,,,,
00793B,群益AAA-A醫療債,2.49,,,,,,,,,
5601,台聯櫃,1.13,1.09,1.36,2.14,2.49,1.04,1.27,1.25,1.32,1.3
3483,力致,0.14,1.47,3.64,0.4,1.08,0.75,5.78,1.67,1.49,9.55
00787B,元大10年IG醫療債,2.35,,,,,,,,,
2344,華邦電,5.12,7.38,2.56,1,0,0,0,0,0,0
00679B,元大美債20年,2.48,2.56,1.9,,,,,,,
00863B,中信全球電信債,,,,,,,,,,
8427,基勝-KY,0,0.87,8.97,5.53,2.85,4.14,5.71,4.81,8.24,
00777B,凱基AAA至A公司債,1.41,,,,,,,,,
8442,威宏-KY,2.76,0,3.2,6.25,,,,,,
00795B,中信美國公債20年,3.29,,,,,,,,,
00751B,元大AAA至A公司債,2.93,,,,,,,,,
2505,國揚,2.99,2.03,0,3.35,0.93,2.74,1.51,1.83,0,0
3373,熱映,3,1.86,2.34,6.7,2.79,0.56,0,0.99,8.38,4.73
2417,圓剛,0.97,0.99,0.74,0.93,1.07,0.87,3.07,12.7,13.3,6.7
910861,神州-DR,0.81,,,55.1,2.12,7.68,4.38,2.37,2.56,
4714,永捷,10.7,3.71,1.16,3.18,3.18,2.75,0,4.57,8.26,5.71
00769B,FH中國信用債,2.61,,,,,,,,,
00862B,中信投資級公司債,,,,,,,,,,
00781B,國泰A級科技債,2.56,,,,,,,,,
00832B,新光美債20+,1.76,,,,,,,,,
1110,東泥,0.57,0.59,0.68,1.25,1.27,1.18,0.57,0.71,0.99,1.49
8044,網家,0,0,3.62,1.85,1.37,1.05,1.25,2.71,2.03,0.92
2049,上銀,2.49,1.58,0.5,1.42,2.47,1.02,1.07,2.58,1.22,0.2
4413,飛寶企業,0,0,0,0,0,0,0,0,0,0
6612,奈米醫材,0.57,0.72,0,,,,,,,
2530,華建,1.88,0,5.26,11.8,0,0,1.24,3.39,11.6,3.44
5457,宣德,0,0,0,2.01,0,0,0,0,0,0
00831B,新光美債1-3,0.66,,,,,,,,,
1516,川飛,0,0,2.49,0,0,0,0,0,0,0
6415,矽力-KY,0.69,1.32,0.72,0.44,1.17,1.14,0,,,
2062,橋椿,1.08,0.91,2.69,2.5,6.47,7.77,2.47,7.18,12.1,6.1
4554,橙的,0,0,2.68,2.25,0.62,,,,,
3594,磐儀,0.44,1.01,0.76,0.87,4,0.88,3.04,4.34,4.44,1.7
00764B,群益25年美債,2.37,,,,,,,,,
9919,康那香,1.81,3.33,1.59,2.79,2.94,2.21,1.82,2.28,4.15,4.25
2630,亞航,5.38,3.25,,,,,,,,
6531,愛普,0.59,3.47,2.14,4.08,,,,,,
8034,榮群,0,0,0,0,0,0,0,0,0,0
00859B,群益0-1年美債,0.26,,,,,,,,,
00779B,凱基美債25+,1.64,,,,,,,,,
00719B,元大美債1-3,1.45,,,,,,,,,
00857B,永豐20年美公債,,,,,,,,,,
4943,康控-KY,2.94,5.08,0.42,1.41,1.39,1.45,2.43,3.98,,
00856B,永豐1-3年美公債,,,,,,,,,,
00871B,元大中國政金債,,,,,,,,,,
3016,嘉晶,1.89,1.14,0,0,0.66,0,0,1.52,2.25,0
4502,健信,0.5,2.37,0.06,0,0,0,0,0,0,0
2236,百達-KY,0.44,2.7,3.81,0.68,3.84,,,,,
1784,訊聯,0.69,0,0,1.37,1.9,2.55,2.46,0,0,2.93
00697B,元大美債7-10,3.1,0.63,,,,,,,,
00870B,元大15年EM主權債,,,,,,,,,,
2929,淘帝-KY,3.31,5.82,2.98,5.16,4.85,3.81,0,,,
6533,晶心科,0.53,0,0,0,,,,,,
6111,大宇資,0,0,0,0,0,0,0,0,0,0
8429,金麗-KY,1.1,0.73,2.94,1.12,1.22,5.5,3.96,6.38,,
5498,凱崴,0,0.2,0,0,0,0,0,0,0,0
6625,必應,3.06,0.52,,,,,,,,
6153,嘉聯益,0.84,0.77,1.25,5.57,2.56,3.12,5.3,5.12,5.11,2.42
1325,恆大,2.96,2.12,4.11,3.33,2.14,3.16,2.25,3.8,1.89,1.99
1586,和勤,1.43,0.56,0,0,3.27,3.36,3.17,2.49,3.48,3.49
3687,歐買尬,0,0,0,0,0,0,5.22,7.46,0.3,
4133,亞諾法,2.36,2.67,1.02,1.83,3.09,3.24,2.72,3.77,4.49,1.65
6441,廣錠,3.88,8.73,4.23,3.29,6.1,4.59,,,,
6516,勤崴國際,0.1,0.07,0.03,0.03,,,,,,
4576,大銀微系統,0.95,,,,,,,,,
00858,永豐美國500大,,,,,,,,,,
1213,大飲,0,0,0,0,0,0,0,0,0,0
1217,愛之味,0,0,0,0,0,0,0,0,0,0
1258,其祥-KY,0,2.35,4.41,3.8,3.22,2.42,2.81,8.21,0,
1312,國喬,0,4.58,3.18,3.81,1.94,5.9,4.32,4.58,7.69,0.96
1316,上曜,13,18.7,0,0,0,0,0,0,0,0
1321,大洋,0,0,0,0,0,0,0,0,0,0
1337,再生-KY,0,0.04,0.06,1.71,0.24,2.2,3.77,4.19,,
1340,勝悅-KY,1.21,1.74,2.61,1.84,3.13,2.18,,,,
1413,宏洲,0,0,0,0,0,0,0,0,0,0
1416,廣豐,8.92,8.42,18,5.11,1.66,13.5,5.12,0,4.76,0
1418,東華,0,0,0,0,0,0,0,0,0,0
1432,大魯閣,0,0,0,0,0,0,0,0,0,0
1435,中福,0,0,0,0,0,0,0,0,0,0
1438,裕豐,0,0,0,0,0,0,0,0,0,0
1441,大東,4.56,0,0,0,0,0,1,7.33,0,0
1443,立益,0,0,0,0,0,0,0,0,0,0
1444,力麗,4.18,5.07,0,6.07,5.29,0,5.43,4.35,5.18,4.51
1447,力鵬,2.89,0,0,0,0,0,0,0,6.25,0
1449,佳和,0,0,0,0,0,0,0,0,0,0
1451,年興,9.52,5.81,5.43,6.19,7.95,7.14,4.23,4.94,6.23,4.06
1453,大將,0,0,0,0,0,0,0,0,0,0
1455,集盛,2.5,4.49,2.34,2.16,2.39,2.2,0,1.02,5.5,0.6
1456,怡華,0,0,0,0,0,0,0,0,0,0
1459,聯發,0,1.18,0,2.36,4.95,3.54,1.05,5.22,7.35,0
1460,宏遠,0,0,2.83,4.71,4.67,1.27,0,0,0,0
1466,聚隆,0,0,0,0,2.82,2.61,5.09,4.81,1.85,0
1467,南緯,0,0,0,0,2.99,1.47,2.75,2.07,0,0
1468,昶和,0,0,0,0,0,0,0,0,0,0
1471,首利,0,0,0,0,0,0,0,0,0,0
1472,三洋紡,0,0,0,0,0,0,0,0,0,0
1474,弘裕,3.1,5.69,5.26,4.44,3.23,3.61,1.1,4.21,6.96,1.81
1475,本盟,0,0,0,0,0,0,0,0,0,0
1506,正道,0,0,0,0,0,0,0,0,0,0
1512,瑞利,0,0,0,0,0,0,0,6.31,7.04,0
1538,正峰新,0,0,0,0,0,0,0,0,0,0
1541,錩泰,2.75,4.55,6.93,6.06,3.97,0,0,0,0,5.59
1584,精剛,0,0,0,0,0,0,0,0,0,0
1592,英瑞-KY,0,3.85,6.57,1.87,3.42,6.67,,,,
1616,億泰,0,0,0,0,0,0,0,0,0,0
1714,和桐,2.1,4.62,0,0,0,0,1.39,0,0,0
1718,中纖,1.2,0.98,0,1.17,0,0,0,0,0,0
1721,三晃,0,1.99,4.95,0,0,0,0,0,0,0
1732,毛寶,0,0,0,0,0,0,0,2.86,3.56,3.45
1742,台蠟,0,0,0,0,0,0,0,0,1.04,0.26
1781,合世,0,0,0,0,0,1.96,0.26,0,0,0
1795,美時,0,0,0,0,0,0,0,0,1.46,0.32
1796,金穎生技,1.63,1.49,3.83,,,,,,,
1799,易威,0,0,0,0,0,0,0,0,0,4.55
1802,台玻,2.63,3.88,0,0,0,0.4,0.3,1.5,1.92,0.55
1805,寶徠,0,0,0,8.85,0,0,0,0,0,0
1806,冠軍,0,0,0,0,0,1.03,0,4.46,9.42,2.04
1810,和成,2.4,3.85,0,2.13,3.62,3.13,0,4.74,0,0
1815,富喬,3.86,4.19,2.2,2.63,1.83,1.31,0,1.36,5.3,0
1903,士紙,0,0,0,0,0,0,0,0,0,0
1905,華紙,3.9,5.18,2.99,6.51,1.03,0,0,0,10.9,0
2007,燁興,0,0,0,0,0,0,0,0,4.67,0
2008,高興昌,0,0,0,0,0,0,0,0,0,0
2009,第一銅,0,0,0,0,5.93,4.98,0,0,13.4,4.14
2014,中鴻,0.94,0,0,0,0,0,0,0,6.82,0
2017,官田鋼,5.97,5.52,3.5,0,0,0,0,3.26,0,0
2022,聚亨,0,0,0,0,0,0,0,0,0,0
2023,燁輝,1.08,1.94,3.28,0,2.7,2.19,0,3.15,3.01,2.67
2025,千興,0,0,0,0,0,0,0,0,0,0
2028,威致,0,0,0,0,0,0,0,0,0,0
2035,唐榮,0,0,0,0,0,0,0,0,0,0
2038,海光,0,0,0,0,0,0,2.97,9.87,2.27,0
2061,風青,0,0,0,0,0,0,0,0,3.57,4.26
2067,嘉鋼,3.49,0,0,0,2.26,3.11,1.87,,,
2102,泰豐,0,0,0.74,1.54,0.99,1.05,0.43,0.23,0.36,0.92
2109,華豐,0,0,1.59,1.84,11.3,1.33,0,0,0,0
2201,裕隆,3.43,3.19,2.07,3.36,2.32,1.51,1.48,1.82,1.92,0.57
2204,中華,4.35,7.41,6.15,5.73,5.3,3.94,3.12,4.4,3.64,1.03
2208,台船,0,0,0,3.62,3.48,2.99,4.17,5.6,7.76,4
2230,泰茂,1.18,0,1.53,4.23,5.69,3.88,4.21,4.24,1.54,0.88
2243,宏旭-KY,0,2.46,2.22,,,,,,,
2302,麗正,0,0,0,0.38,5.61,0.27,0,0,1.32,0
2305,全友,0,0,0,0,0,0,0,0,0,0
2314,台揚,0.81,0.98,0.39,0,0,0,0,0,0,0
2321,東訊,0,0,0,0,0,0,0,0,0,0
2331,精英,0,8.1,0,12.8,24.7,11.3,2.93,27.5,0,4.42
2332,友訊,1.5,0,2.83,2.79,0,5.38,5.54,5.99,6.48,3.33
2342,茂矽,1.33,0,0,0,0,0,0,0,0,0
2349,錸德,0,0,0,0,0,0,0,0,0,0
2364,倫飛,0,0,0,0,0,0,0,0,0,0
2368,金像電,0,0,0,0,0,0,0,0,2.17,0
2369,菱生,1.92,5.55,3.32,2.22,5.82,4.87,4.4,4.34,9.31,2.73
2371,大同,0,0,0,0,0,0,0,0,0,0
2380,虹光,0,0,0,0,0,0,0,2.79,3.7,1.1
2388,威盛,0,0,0,0,0,0,0,0,0,0
2390,云辰,0,0,0.51,1.17,0,1.32,0,0,0,0
2399,映泰,0,8.24,0,0,0,5.26,3.92,13.7,8.73,9.66
